276;804;6559474;APHQ;00-4027-25-01;CICLISTA PLATEADO  CON RECORTES EN MICROTUL - T.1;1;$689,90 ;0,00 ;$689,90 ;68,99 ;620,91 ;220;PR5  GANGAS DE ENERO  
276;804;6559484;AYKO;67-0666-72-01;REMERA GRIS MELANGE OSCURO  AIRBRUSHED PRINT CON BOLSILLO - ;1;$1.149,90 ;287,48 ;$862,43 ;155,24 ;707,19 ;220;P    Extra Descuento 5%
;1016;6559298;ACKX;70-0098-02-03;CULOTTE NEGRO  DE BAÑO TIRO ALTO - T.3;1;$949,90 ;284,97 ;$664,93 ;119,69 ;545,24 ;220;P    Extra Descuento 5%
;1016;6559298;ASGP;75-0393-04-03;BOXER AZUL NAVY  SEAMLESS BÁSICO - T.3;1;$449,95 ;112,49 ;$337,46 ;60,74 ;276,72 ;220;P    Oportunidad Boxer Seamless 2x $899.90
;1016;6559298;AQNQ;76-4002-02-03;CICLISTA NEGRO  CON RECORTE EN MICROTUL - T.3;1;$1.499,90 ;449,97 ;$1.049,93 ;188,99 ;860,94 ;220;P    Extra Descuento 5%
;1016;6559298;ASGS;75-0393-31-03;BOXER BORDEAUX  SEAMLESS BÁSICO - T.3;1;$449,95 ;112,49 ;$337,46 ;60,74 ;276,72 ;220;P    Oportunidad Boxer Seamless 2x $899.90
;1016;6559298;AYPM;7P-2000-01-02;MUSCULOSA BLANCO  ESCOTE HALTER MULTICOLOR - T.2;1;$859,90 ;257,97 ;$601,93 ;108,35 ;493,58 ;220;P    Extra Descuento 5%
;1016;6559298;AYSG;75-0463-03-03;BOXER ROJO  RAYAS COMBINADAS - T.3;2;$599,90 ;359,94 ;$839,86 ;151,17 ;688,69 ;220;P    Extra Descuento 5%
;1016;6559298;AXRO;0R-2000-02-02;MUSCULOSA NEGRO  ESCOTE HALTER - T.2;1;$799,90 ;239,97 ;$559,93 ;100,79 ;459,14 ;220;P    Extra Descuento 5%
;1016;6559298;AYCE;3Q-2000-1D-03;MUSCULOSA AMARILLO NEÓN  CON TAJOS LATERALES - T.L;1;$949,90 ;284,97 ;$664,93 ;119,69 ;545,24 ;220;P    Extra Descuento 5%
;1016;6559298;AYCE;3Q-2000-1D-03;MUSCULOSA AMARILLO NEÓN  CON TAJOS LATERALES - T.L;1;$799,95 ;199,99 ;$599,96 ;107,99 ;491,97 ;220;P    Oportunidad Musculosa Tejido flamé 2x $1599.90
;1016;6559298;AYSZ;75-0469-14-03;BOXER FRANCIA  COLOR BLOCK - T.3;1;$599,90 ;179,97 ;$419,93 ;75,59 ;344,34 ;220;P    Extra Descuento 5%
;1016;6559298;AYNL;67-2180-1D-01;MUSCULOSA AMARILLO NEÓN  CON CUELLO COMBINADO - T.1;1;$749,90 ;224,97 ;$524,93 ;94,49 ;430,44 ;220;P    Extra Descuento 5%
;1016;6559298;AYCA;3Q-2000-23-02;MUSCULOSA CORAL  CON TAJOS LATERALES - T.M;1;$799,95 ;199,99 ;$599,96 ;107,99 ;491,97 ;220;P    Oportunidad Musculosa Tejido flamé 2x $1599.90
;1016;6559298;AXXA;24-4008-02-03;CICLISTA NEGRO  BÁSICO - T.3;1;$1.349,90 ;404,97 ;$944,93 ;170,09 ;774,84 ;220;P    Extra Descuento 5%
;869;6564075;ATYJ;6C-0001-19-02;REMERA OBISPO  CON TAJOS LATERALES - T.M;1;$699,93 ;0,00 ;$699,93 ;69,99 ;629,94 ;220;P    Free Premiums
;869;6564075;AYQZ;90-0017-45-00;CUELLO VERDE FLUO  PRINT SPORTY - T.UNICO-TU;1;$399,90 ;99,98 ;$299,93 ;53,99 ;245,94 ;220;P    Extra Descuento 5%
;869;6564075;AYHN;67-0279-03-02;VESTIDO ROJO  REMERÓN CON TEJIDO EN RUEDO - T.M;1;$1.499,90 ;374,98 ;$1.124,93 ;202,49 ;922,44 ;220;P    Extra Descuento 5%
;869;6564075;AYNE;67-2178-14-02;VESTIDO FRANCIA  CON APLIQUE BOCA - T.M;1;$1.299,90 ;324,98 ;$974,93 ;175,49 ;799,44 ;220;P    Extra Descuento 5%
;869;6564081;AYEF;5L-3002-93-02;PANTALÓN CRUDO MELANGE  CROPPED CON GALÓN LATERAL  T.M;1;$999,90 ;0,00 ;$999,90 ;99,99 ;899,91 ;220;PR5  GANGAS DE ENERO  
;869;6564081;AXWD;20-2019-85-02;MUSCULOSA MANDARINA  COLOR-BLOCK - T.M;1;$589,90 ;0,00 ;$589,90 ;58,99 ;530,91 ;220;PR5  GANGAS DE ENERO  
;869;6564075;AYSA;75-0461-02-03;TOP NEGRO  CON TIRAS CRUZADAS - T.3;1;$799,90 ;199,98 ;$599,93 ;107,99 ;491,94 ;220;P    Extra Descuento 5%
;869;6564075;AYHB;67-0276-02-02;VESTIDO NEGRO  CON GALÓN - T.M;1;$1.099,90 ;274,98 ;$824,93 ;148,49 ;676,44 ;220;P    Extra Descuento 5%
;965;6559384;AXNT;00-8039-1D-01;TOP AMARILLO NEÓN  COMBINADO ELÁSTICO CON LOGO - T.1;1;$1.049,90 ;262,48 ;$787,43 ;141,74 ;645,69 ;220;P    Extra Descuento 5%
;965;6559384;AYHD;67-0277-02-01;REMERA NEGRO  CON RECORTE DE MICROTUL - T.S;1;$799,90 ;199,98 ;$599,93 ;107,99 ;491,94 ;220;P    Extra Descuento 5%
;965;6559384;AYLL;67-2170-01-02;"MUSCULOSA BLANCO  ""SAVAGE SIDE"" - T.M";1;$899,90 ;224,98 ;$674,93 ;121,49 ;553,44 ;220;P    Extra Descuento 5%
276;840;6559436;AYHX;67-0282-18-03;REMERA VERDE ENERGIA  BOLSILLO LENTEJUELAS - T.L;1;$949,90 ;237,48 ;$712,43 ;128,24 ;584,19 ;220;P    Extra Descuento 5%
276;840;6559436;AYPQ;81-4031-01-03;SHORT BLANCO  CON RED SUPERPUESTA EN LATERAL - T.L;1;$1.149,90 ;287,48 ;$862,43 ;155,24 ;707,19 ;220;P    Extra Descuento 5%
276;840;6559436;AXUO;15-3025-02-03;PANTALON NEGRO  PALAZZO CON PINZAS - T.L;1;$1.399,90 ;349,98 ;$1.049,93 ;188,99 ;860,94 ;220;P    Extra Descuento 5%
;82;6559357;AXFM;90-9712-18-00;PORTA VERDE ENERGIA  CELULAR FITNESS - T.UNICO-TU;1;$529,90 ;132,48 ;$397,43 ;71,54 ;325,89 ;220;P    Extra Descuento 5%
;82;6559357;ATYM;75-0393-01-02;BOXER BLANCO  SEAMLESS BÁSICO - T.2;2;$449,95 ;179,98 ;$719,92 ;129,59 ;590,33 ;220;P    Oportunidad Boxer Seamless 2x $899.90
;82;6559359;AYCH;3S-0001-01-01;REMERA BLANCO  COMBINADA ELÁSTICO CON TRANSPARENCIA - T.S;1;$659,90 ;0,00 ;$659,90 ;65,99 ;593,91 ;220;PR5  GANGAS DE ENERO  
;82;6564130;AXZC;2N-0504-41-02;REMERA GRIS PLATINO  MANGA COMBINADA CON ESTAMPA RÉFLEX - T.;1;$1.149,90 ;287,48 ;$862,43 ;155,24 ;707,19 ;220;P    Extra Descuento 5%
